"speaker","speaker_gender","chapter","file","audio_length_stutter","audio_length_speech","audio_length_difference","transcription_length","transcription_similarity","stutter_count","interjection_count","repetition_sound_count","repetition_word_count","repetition_phrase_count","prolongation_count","file_path_stutter","file_path_speech"
4830,"M",25898,"4830-25898-0015",10.370022675736962,10.370022675736962,0.0,27,0.84,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4830/25898/4830-25898-0015.flac","LibriSpeech/4830/25898/4830-25898-0015.flac"
2518,"M",154826,"2518-154826-0054",10.424172335600908,8.69501133786848,1.7291609977324267,29,0.9583333333333334,2,0,0,2,0,0,"LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0054.flac","LibriSpeech/2518/154826/2518-154826-0054.flac"
2893,"M",139322,"2893-139322-0037",18.671655328798185,15.5,3.171655328798185,43,0.8888888888888888,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0037.flac","LibriSpeech/2893/139322/2893-139322-0037.flac"
1502,"F",122619,"1502-122619-0072",16.871609977324262,14.86,2.0116099773242624,34,0.896551724137931,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0072.flac","LibriSpeech/1502/122619/1502-122619-0072.flac"
5456,"M",24741,"5456-24741-0019",14.951972789115649,13.610022675736962,1.3419501133786849,43,0.8125,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/5456/24741/5456-24741-0019.flac","LibriSpeech/5456/24741/5456-24741-0019.flac"
198,"F",209,"198-209-0000",13.910068027210883,13.910068027210883,0.0,46,0.8974358974358975,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/198/209/198-209-0000.flac","LibriSpeech/198/209/198-209-0000.flac"
2092,"F",145706,"2092-145706-0038",15.42,15.42,0.0,37,0.967741935483871,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0038.flac","LibriSpeech/2092/145706/2092-145706-0038.flac"
1502,"F",122619,"1502-122619-0079",14.60657596371882,11.0,3.6065759637188215,27,0.9090909090909092,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0079.flac","LibriSpeech/1502/122619/1502-122619-0079.flac"
2989,"F",138028,"2989-138028-0070",14.550022675736962,14.550022675736962,0.0,47,0.8974358974358975,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0070.flac","LibriSpeech/2989/138028/2989-138028-0070.flac"
2893,"M",139322,"2893-139322-0011",21.37809523809524,13.51501133786848,7.863083900226757,33,0.9310344827586208,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0011.flac","LibriSpeech/2893/139322/2893-139322-0011.flac"
7517,"F",100442,"7517-100442-0017",17.72344671201814,14.46,3.2634467120181405,32,0.8888888888888888,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/7517/100442/7517-100442-0017.flac","LibriSpeech/7517/100442/7517-100442-0017.flac"
4830,"M",25904,"4830-25904-0010",16.163310657596373,14.950022675736962,1.213287981859411,34,0.9,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0010.flac","LibriSpeech/4830/25904/4830-25904-0010.flac"
5561,"F",39621,"5561-39621-0040",18.89251700680272,15.86,3.0325170068027205,61,0.8125,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/5561/39621/5561-39621-0040.flac","LibriSpeech/5561/39621/5561-39621-0040.flac"
2893,"M",139322,"2893-139322-0048",21.7730612244898,13.66,8.113061224489797,37,0.8928571428571429,3,0,1,0,2,0,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0048.flac","LibriSpeech/2893/139322/2893-139322-0048.flac"
7113,"F",86041,"7113-86041-0110",3.275011337868481,3.275011337868481,0.0,7,0.8571428571428571,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0110.flac","LibriSpeech/7113/86041/7113-86041-0110.flac"
5456,"M",58161,"5456-58161-0003",19.34956916099773,15.81501133786848,3.534557823129252,48,0.9166666666666666,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/5456/58161/5456-58161-0003.flac","LibriSpeech/5456/58161/5456-58161-0003.flac"
1502,"F",122615,"1502-122615-0014",14.99532879818594,13.970022675736962,1.0253061224489797,34,0.7142857142857143,3,0,0,1,0,2,"LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0014.flac","LibriSpeech/1502/122615/1502-122615-0014.flac"
4853,"F",27670,"4853-27670-0033",14.790022675736962,14.790022675736962,0.0,37,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4853/27670/4853-27670-0033.flac","LibriSpeech/4853/27670/4853-27670-0033.flac"
3240,"M",131232,"3240-131232-0005",16.073650793650792,13.890022675736962,2.1836281179138304,41,0.8928571428571429,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/3240/131232/3240-131232-0005.flac","LibriSpeech/3240/131232/3240-131232-0005.flac"
5561,"F",41616,"5561-41616-0023",11.305034013605445,11.305034013605445,0.0,42,0.8378378378378378,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0023.flac","LibriSpeech/5561/41616/5561-41616-0023.flac"
2989,"F",138028,"2989-138028-0035",2.605034013605442,2.605034013605442,0.0,10,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0035.flac","LibriSpeech/2989/138028/2989-138028-0035.flac"
625,"M",132112,"625-132112-0007",20.36712018140589,16.33501133786848,4.032108843537415,44,0.875,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/625/132112/625-132112-0007.flac","LibriSpeech/625/132112/625-132112-0007.flac"
6437,"M",66172,"6437-66172-0019",15.373696145124716,13.54,1.833696145124717,38,0.8787878787878788,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/6437/66172/6437-66172-0019.flac","LibriSpeech/6437/66172/6437-66172-0019.flac"
2289,"M",152258,"2289-152258-0005",18.57210884353741,16.395011337868482,2.1770975056689323,50,0.9,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/2289/152258/2289-152258-0005.flac","LibriSpeech/2289/152258/2289-152258-0005.flac"
6000,"F",55211,"6000-55211-0040",12.60716553287982,10.390022675736962,2.217142857142857,39,1.0,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/6000/55211/6000-55211-0040.flac","LibriSpeech/6000/55211/6000-55211-0040.flac"
7517,"F",100437,"7517-100437-0008",2.5700226757369613,2.5700226757369613,0.0,7,0.7142857142857143,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7517/100437/7517-100437-0008.flac","LibriSpeech/7517/100437/7517-100437-0008.flac"
5456,"M",62043,"5456-62043-0022",17.260997732426304,14.26,3.0009977324263044,43,0.8823529411764706,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/5456/62043/5456-62043-0022.flac","LibriSpeech/5456/62043/5456-62043-0022.flac"
311,"M",124404,"311-124404-0075",5.370022675736961,5.370022675736961,0.0,23,0.9523809523809524,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0075.flac","LibriSpeech/311/124404/311-124404-0075.flac"
2518,"M",154825,"2518-154825-0012",17.47700680272109,15.050022675736962,2.4269841269841272,40,0.875,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0012.flac","LibriSpeech/2518/154825/2518-154825-0012.flac"
1334,"M",135589,"1334-135589-0087",5.98,5.98,0.0,9,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0087.flac","LibriSpeech/1334/135589/1334-135589-0087.flac"
625,"M",132112,"625-132112-0004",3.305034013605442,3.305034013605442,0.0,9,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/625/132112/625-132112-0004.flac","LibriSpeech/625/132112/625-132112-0004.flac"
4830,"M",25898,"4830-25898-0054",16.77011337868481,14.17501133786848,2.595102040816327,41,0.7714285714285715,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/4830/25898/4830-25898-0054.flac","LibriSpeech/4830/25898/4830-25898-0054.flac"
1743,"M",142914,"1743-142914-0030",17.415238095238095,15.08,2.335238095238095,48,0.8292682926829268,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0030.flac","LibriSpeech/1743/142914/1743-142914-0030.flac"
2836,"F",5355,"2836-5355-0042",16.46480725623583,14.52,1.9448072562358296,38,0.9117647058823528,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0042.flac","LibriSpeech/2836/5355/2836-5355-0042.flac"
1502,"F",122619,"1502-122619-0023",3.98,3.98,0.0,7,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0023.flac","LibriSpeech/1502/122619/1502-122619-0023.flac"
1867,"M",154071,"1867-154071-0010",13.155192743764172,10.995011337868482,2.16018140589569,37,0.967741935483871,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0010.flac","LibriSpeech/1867/154071/1867-154071-0010.flac"
5561,"F",41616,"5561-41616-0031",14.615056689342405,14.06,0.5550566893424023,44,0.6829268292682927,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0031.flac","LibriSpeech/5561/41616/5561-41616-0031.flac"
3240,"M",131231,"3240-131231-0079",10.18,10.18,0.0,28,0.96,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0079.flac","LibriSpeech/3240/131231/3240-131231-0079.flac"
103,"F",1240,"103-1240-0050",16.26843537414966,14.025034013605442,2.243401360544219,51,0.8085106382978723,3,0,1,2,0,0,"LibriStutter/LibriStutter Audio/103/1240/103-1240-0050.flac","LibriSpeech/103/1240/103-1240-0050.flac"
198,"F",126831,"198-126831-0031",13.3,13.3,0.0,41,0.8484848484848485,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/198/126831/198-126831-0031.flac","LibriSpeech/198/126831/198-126831-0031.flac"
2518,"M",154825,"2518-154825-0042",15.290022675736962,15.290022675736962,0.0,48,0.926829268292683,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0042.flac","LibriSpeech/2518/154825/2518-154825-0042.flac"
1963,"F",147036,"1963-147036-0000",19.0831746031746,15.125034013605442,3.95814058956916,39,0.9411764705882352,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/1963/147036/1963-147036-0000.flac","LibriSpeech/1963/147036/1963-147036-0000.flac"
2836,"F",5354,"2836-5354-0010",15.91002267573696,15.75002267573696,0.1600000000000001,42,0.875,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0010.flac","LibriSpeech/2836/5354/2836-5354-0010.flac"
289,"F",121665,"289-121665-0010",16.33986394557823,15.130022675736962,1.2098412698412684,45,0.8611111111111112,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/289/121665/289-121665-0010.flac","LibriSpeech/289/121665/289-121665-0010.flac"
3699,"M",19401,"3699-19401-0002",13.002131519274377,12.23501133786848,0.7671201814058968,33,0.8571428571428571,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/3699/19401/3699-19401-0002.flac","LibriSpeech/3699/19401/3699-19401-0002.flac"
2893,"M",139310,"2893-139310-0014",4.565034013605442,4.565034013605442,0.0,8,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2893/139310/2893-139310-0014.flac","LibriSpeech/2893/139310/2893-139310-0014.flac"
2989,"F",138035,"2989-138035-0042",5.44,5.44,0.0,21,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0042.flac","LibriSpeech/2989/138035/2989-138035-0042.flac"
4830,"M",25904,"4830-25904-0035",15.17002267573696,15.17002267573696,0.0,43,0.9444444444444444,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0035.flac","LibriSpeech/4830/25904/4830-25904-0035.flac"
2952,"M",407,"2952-407-0009",13.14530612244898,12.050022675736962,1.0952834467120187,45,0.9333333333333332,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/2952/407/2952-407-0009.flac","LibriSpeech/2952/407/2952-407-0009.flac"
5456,"M",58161,"5456-58161-0022",18.77591836734694,13.42,5.35591836734694,42,0.7352941176470589,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/5456/58161/5456-58161-0022.flac","LibriSpeech/5456/58161/5456-58161-0022.flac"
4853,"F",27670,"4853-27670-0007",15.83501133786848,15.51501133786848,0.3200000000000003,42,0.9090909090909092,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/4853/27670/4853-27670-0007.flac","LibriSpeech/4853/27670/4853-27670-0007.flac"
412,"M",126975,"412-126975-0037",17.97061224489796,14.74,3.2306122448979604,40,0.9411764705882352,2,0,0,0,2,0,"LibriStutter/LibriStutter Audio/412/126975/412-126975-0037.flac","LibriSpeech/412/126975/412-126975-0037.flac"
445,"M",123860,"445-123860-0004",13.447210884353742,12.24,1.207210884353742,29,0.8928571428571429,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/445/123860/445-123860-0004.flac","LibriSpeech/445/123860/445-123860-0004.flac"
1926,"F",147979,"1926-147979-0020",16.009886621315193,15.050022675736962,0.9598639455782312,46,0.8918918918918919,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0020.flac","LibriSpeech/1926/147979/1926-147979-0020.flac"
2436,"M",2477,"2436-2477-0035",17.39736961451247,14.56,2.83736961451247,37,0.8857142857142857,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/2436/2477/2436-2477-0035.flac","LibriSpeech/2436/2477/2436-2477-0035.flac"
7517,"F",100437,"7517-100437-0029",17.813650793650794,16.1,1.7136507936507923,34,0.9565217391304348,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/7517/100437/7517-100437-0029.flac","LibriSpeech/7517/100437/7517-100437-0029.flac"
4137,"F",11701,"4137-11701-0050",14.875056689342404,13.585034013605442,1.290022675736962,38,0.967741935483871,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0050.flac","LibriSpeech/4137/11701/4137-11701-0050.flac"
103,"F",1240,"103-1240-0042",17.86780045351474,15.605034013605442,2.262766439909297,62,0.92,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/103/1240/103-1240-0042.flac","LibriSpeech/103/1240/103-1240-0042.flac"
1867,"M",148436,"1867-148436-0005",17.434784580498867,14.54,2.894784580498868,46,0.9,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/1867/148436/1867-148436-0005.flac","LibriSpeech/1867/148436/1867-148436-0005.flac"
1334,"M",135589,"1334-135589-0060",17.080136054421768,14.36,2.7201360544217685,36,0.8666666666666667,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0060.flac","LibriSpeech/1334/135589/1334-135589-0060.flac"
2092,"F",145706,"2092-145706-0048",13.680045351473924,11.8,1.8800453514739228,27,0.9130434782608696,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0048.flac","LibriSpeech/2092/145706/2092-145706-0048.flac"
4018,"M",107338,"4018-107338-0027",16.898004535147393,13.450022675736962,3.4479818594104312,37,0.9722222222222222,3,0,1,2,0,0,"LibriStutter/LibriStutter Audio/4018/107338/4018-107338-0027.flac","LibriSpeech/4018/107338/4018-107338-0027.flac"
7067,"M",76048,"7067-76048-0051",17.25310657596372,14.075011337868482,3.1780952380952385,43,0.8823529411764706,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0051.flac","LibriSpeech/7067/76048/7067-76048-0051.flac"
311,"M",124404,"311-124404-0099",19.97124716553288,13.86,6.11124716553288,37,0.8666666666666667,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0099.flac","LibriSpeech/311/124404/311-124404-0099.flac"
311,"M",124404,"311-124404-0045",10.618140589569162,6.655011337868481,3.963129251700681,17,1.0,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0045.flac","LibriSpeech/311/124404/311-124404-0045.flac"
4853,"F",27670,"4853-27670-0029",11.34861678004535,9.690022675736962,1.6585941043083885,26,0.8695652173913043,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/4853/27670/4853-27670-0029.flac","LibriSpeech/4853/27670/4853-27670-0029.flac"
2007,"F",149877,"2007-149877-0049",11.774784580498864,11.01002267573696,0.7647619047619045,30,0.9545454545454546,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0049.flac","LibriSpeech/2007/149877/2007-149877-0049.flac"
1963,"F",147036,"1963-147036-0023",17.61655328798186,15.11501133786848,2.5015419501133778,45,0.8461538461538461,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/1963/147036/1963-147036-0023.flac","LibriSpeech/1963/147036/1963-147036-0023.flac"
2518,"M",154826,"2518-154826-0040",15.484852607709753,13.43002267573696,2.0548299319727903,46,0.9,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0040.flac","LibriSpeech/2518/154826/2518-154826-0040.flac"
2518,"M",154825,"2518-154825-0048",16.580090702947846,15.925034013605442,0.6550566893424037,44,0.9743589743589745,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0048.flac","LibriSpeech/2518/154825/2518-154825-0048.flac"
5456,"M",58161,"5456-58161-0017",13.725034013605445,13.085034013605442,0.6400000000000006,31,0.68,2,0,0,0,0,2,"LibriStutter/LibriStutter Audio/5456/58161/5456-58161-0017.flac","LibriSpeech/5456/58161/5456-58161-0017.flac"
198,"F",129977,"198-129977-0024",14.14,12.71501133786848,1.4249886621315202,38,0.7878787878787878,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/198/129977/198-129977-0024.flac","LibriSpeech/198/129977/198-129977-0024.flac"
3699,"M",47246,"3699-47246-0022",10.74,10.74,0.0,19,0.9444444444444444,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/3699/47246/3699-47246-0022.flac","LibriSpeech/3699/47246/3699-47246-0022.flac"
2989,"F",138035,"2989-138035-0008",18.29482993197279,15.16,3.1348299319727886,49,0.9,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0008.flac","LibriSpeech/2989/138035/2989-138035-0008.flac"
1743,"M",142913,"1743-142913-0002",9.727891156462585,8.725034013605443,1.0028571428571418,29,1.0,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/1743/142913/1743-142913-0002.flac","LibriSpeech/1743/142913/1743-142913-0002.flac"
1088,"F",129236,"1088-129236-0013",17.35746031746032,16.02,1.3374603174603197,47,1.0,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/1088/129236/1088-129236-0013.flac","LibriSpeech/1088/129236/1088-129236-0013.flac"
1926,"F",147987,"1926-147987-0017",13.82,13.82,0.0,41,0.9736842105263158,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1926/147987/1926-147987-0017.flac","LibriSpeech/1926/147987/1926-147987-0017.flac"
3240,"M",131231,"3240-131231-0047",23.450385487528344,14.085034013605442,9.3653514739229,33,0.896551724137931,3,0,0,1,2,0,"LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0047.flac","LibriSpeech/3240/131231/3240-131231-0047.flac"
2518,"M",154826,"2518-154826-0014",12.350839002267572,11.09002267573696,1.2608163265306125,37,0.9696969696969696,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0014.flac","LibriSpeech/2518/154826/2518-154826-0014.flac"
1334,"M",135589,"1334-135589-0095",15.02,15.02,0.0,35,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0095.flac","LibriSpeech/1334/135589/1334-135589-0095.flac"
7517,"F",100429,"7517-100429-0023",14.085034013605442,14.085034013605442,0.0,26,0.9130434782608696,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7517/100429/7517-100429-0023.flac","LibriSpeech/7517/100429/7517-100429-0023.flac"
2092,"F",145709,"2092-145709-0016",14.52689342403628,12.58,1.946893424036281,31,1.0,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/2092/145709/2092-145709-0016.flac","LibriSpeech/2092/145709/2092-145709-0016.flac"
6925,"M",80680,"6925-80680-0013",17.856734693877552,15.27002267573696,2.586712018140592,55,0.9347826086956522,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0013.flac","LibriSpeech/6925/80680/6925-80680-0013.flac"
2092,"F",145706,"2092-145706-0013",15.93002267573696,15.93002267573696,0.0,36,0.9666666666666668,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0013.flac","LibriSpeech/2092/145706/2092-145706-0013.flac"
5456,"M",58161,"5456-58161-0011",10.80326530612245,9.68,1.12326530612245,22,0.7894736842105263,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/5456/58161/5456-58161-0011.flac","LibriSpeech/5456/58161/5456-58161-0011.flac"
1926,"F",147987,"1926-147987-0030",16.513106575963718,13.725034013605445,2.788072562358275,42,0.8333333333333334,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/1926/147987/1926-147987-0030.flac","LibriSpeech/1926/147987/1926-147987-0030.flac"
5561,"F",41615,"5561-41615-0020",8.945034013605442,8.945034013605442,0.0,25,0.8333333333333334,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5561/41615/5561-41615-0020.flac","LibriSpeech/5561/41615/5561-41615-0020.flac"
1502,"F",122615,"1502-122615-0027",3.5,3.5,0.0,12,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0027.flac","LibriSpeech/1502/122615/1502-122615-0027.flac"
2893,"M",139322,"2893-139322-0015",20.21015873015873,15.38,4.830158730158731,41,0.90625,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0015.flac","LibriSpeech/2893/139322/2893-139322-0015.flac"
7780,"F",274562,"7780-274562-0068",19.200770975056688,13.19501133786848,6.005759637188207,33,0.896551724137931,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0068.flac","LibriSpeech/7780/274562/7780-274562-0068.flac"
4853,"F",29413,"4853-29413-0013",19.46362811791383,15.9,3.563628117913831,39,0.9090909090909092,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/4853/29413/4853-29413-0013.flac","LibriSpeech/4853/29413/4853-29413-0013.flac"
1334,"M",135589,"1334-135589-0064",10.133922902494332,9.27002267573696,0.8639002267573712,28,0.7916666666666666,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0064.flac","LibriSpeech/1334/135589/1334-135589-0064.flac"
1926,"F",147987,"1926-147987-0005",16.57718820861678,14.01501133786848,2.562176870748297,45,0.8378378378378378,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/1926/147987/1926-147987-0005.flac","LibriSpeech/1926/147987/1926-147987-0005.flac"
7067,"M",76047,"7067-76047-0006",17.356145124716555,15.905034013605444,1.4511111111111124,35,0.9032258064516128,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/7067/76047/7067-76047-0006.flac","LibriSpeech/7067/76047/7067-76047-0006.flac"
7780,"F",274562,"7780-274562-0050",11.09501133786848,11.09501133786848,0.0,23,0.95,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0050.flac","LibriSpeech/7780/274562/7780-274562-0050.flac"
625,"M",132118,"625-132118-0040",10.66,10.66,0.0,20,0.8235294117647058,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/625/132118/625-132118-0040.flac","LibriSpeech/625/132118/625-132118-0040.flac"
5561,"F",39621,"5561-39621-0020",7.282675736961451,6.655011337868481,0.6276643990929704,18,0.7058823529411765,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/5561/39621/5561-39621-0020.flac","LibriSpeech/5561/39621/5561-39621-0020.flac"
1743,"M",142912,"1743-142912-0022",16.138185941043083,14.690022675736962,1.4481632653061212,41,0.7741935483870968,3,0,0,1,0,2,"LibriStutter/LibriStutter Audio/1743/142912/1743-142912-0022.flac","LibriSpeech/1743/142912/1743-142912-0022.flac"
445,"M",123857,"445-123857-0009",13.956054421768709,9.28,4.676054421768708,21,1.0,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/445/123857/445-123857-0009.flac","LibriSpeech/445/123857/445-123857-0009.flac"
2989,"F",138028,"2989-138028-0064",2.710022675736961,2.710022675736961,0.0,7,0.8333333333333334,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0064.flac","LibriSpeech/2989/138028/2989-138028-0064.flac"
2518,"M",154826,"2518-154826-0053",15.88,15.88,0.0,49,0.9302325581395348,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0053.flac","LibriSpeech/2518/154826/2518-154826-0053.flac"
1334,"M",135589,"1334-135589-0020",20.38467120181405,15.310022675736962,5.074648526077096,34,0.8333333333333334,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0020.flac","LibriSpeech/1334/135589/1334-135589-0020.flac"
5393,"F",19218,"5393-19218-0047",15.42204081632653,12.55501133786848,2.8670294784580506,33,0.8148148148148148,2,0,0,0,2,0,"LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0047.flac","LibriSpeech/5393/19218/5393-19218-0047.flac"
412,"M",126975,"412-126975-0030",18.85242630385488,14.83002267573696,4.022403628117916,36,0.9666666666666668,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/412/126975/412-126975-0030.flac","LibriSpeech/412/126975/412-126975-0030.flac"
2007,"F",149877,"2007-149877-0000",19.349206349206348,15.445034013605442,3.904172335600906,40,0.9411764705882352,3,0,1,0,2,0,"LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0000.flac","LibriSpeech/2007/149877/2007-149877-0000.flac"
311,"M",124404,"311-124404-0088",11.83002267573696,11.35002267573696,0.4800000000000004,25,0.8333333333333334,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0088.flac","LibriSpeech/311/124404/311-124404-0088.flac"
5678,"M",43301,"5678-43301-0009",16.258140589569162,14.690022675736962,1.5681179138322,40,0.8529411764705882,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/5678/43301/5678-43301-0009.flac","LibriSpeech/5678/43301/5678-43301-0009.flac"
4788,"M",294466,"4788-294466-0005",7.245034013605442,7.085034013605442,0.1600000000000001,26,0.9090909090909092,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/4788/294466/4788-294466-0005.flac","LibriSpeech/4788/294466/4788-294466-0005.flac"
1963,"F",142776,"1963-142776-0016",18.61487528344671,14.83002267573696,3.78485260770975,40,0.9,3,0,1,0,2,0,"LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0016.flac","LibriSpeech/1963/142776/1963-142776-0016.flac"
2952,"M",407,"2952-407-0024",5.17501133786848,5.17501133786848,0.0,17,0.8235294117647058,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2952/407/2952-407-0024.flac","LibriSpeech/2952/407/2952-407-0024.flac"
311,"M",124404,"311-124404-0014",11.84,11.2,0.6400000000000006,32,0.8620689655172413,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0014.flac","LibriSpeech/311/124404/311-124404-0014.flac"
1502,"F",122615,"1502-122615-0030",14.336145124716554,12.1,2.236145124716554,30,0.8888888888888888,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0030.flac","LibriSpeech/1502/122615/1502-122615-0030.flac"
